address,businessname,city,email,emailstatus,numberofreviews,phonenumber,scraped_at,stars,subsector,website
"The Great Hall, The Trafford Centre, Trafford Park, Stretford, Manchester M17 8AA",TGI Fridays - Trafford Centre,Manchester,N/A,pending,1808,3301759275,2025-05-17 20:22:38.017173,3.6,M16 0,https://www.tgifridays.co.uk/locations/manchester-trafford-centre/?utm_source=localGMB&utm_medium=organic&utm_campaign=671
