address,businessname,city,email,emailstatus,numberofreviews,phonenumber,scraped_at,stars,subsector,website
"84 Deansgate, Manchester M3 2ER",Las Iguanas - Manchester - Deansgate,Manchester,N/A,pending,2333,1615492175,2025-05-15 15:25:34.670722,4.3,M13 9,https://www.iguanas.co.uk/restaurants/manchester-deansgate/?utm_source=google&utm_medium=organic&utm_campaign=google_lpm_lasiguanas_manchester_deansgate
"The Great Hall, The Trafford Centre, Trafford Park, Stretford, Manchester M17 8AA",TGI Fridays - Trafford Centre,Manchester,N/A,pending,1808,3301759275,2025-05-15 15:25:47.286541,3.6,M13 9,https://www.tgifridays.co.uk/locations/manchester-trafford-centre/?utm_source=localGMB&utm_medium=organic&utm_campaign=671
